"","Q1","Q2","Q3","Q4","Question","Response","score"
"475","4275","Airplane","dark yellow","Male","Q20","Agree",4
"476","4275","Airplane","dark yellow","Male","Q21","Strongly agree",5
"477","4275","Airplane","dark yellow","Male","Q22","Strongly agree",5
"478","4275","Airplane","dark yellow","Male","Q23","Strongly agree",5
"479","4275","Airplane","dark yellow","Male","Q24","Strongly agree",5
"480","4275","Airplane","dark yellow","Male","Q26","Strongly agree",5
"481","4275","Airplane","dark yellow","Male","Q27","Strongly agree",5
"482","4275","Airplane","dark yellow","Male","Q28","Strongly agree",5
"483","4275","Airplane","dark yellow","Male","Q29","Strongly agree",5
"484","4275","Airplane","dark yellow","Male","Q31","Strongly agree",5
"485","4275","Airplane","dark yellow","Male","Q32","Strongly agree",5
"486","4293","dolphin","yellow","Female","Q7","Strongly agree",5
"487","4293","dolphin","yellow","Female","Q8","Strongly agree",5
"488","4293","dolphin","yellow","Female","Q9","Strongly agree",5
"489","4293","dolphin","yellow","Female","Q10","Agree",4
"490","4293","dolphin","yellow","Female","Q11","Strongly agree",5
"491","4293","dolphin","yellow","Female","Q12","Agree",4
"492","4293","dolphin","yellow","Female","Q13","Strongly agree",5
"493","4293","dolphin","yellow","Female","Q14","Not sure",3
"494","4293","dolphin","yellow","Female","Q15","Agree",4
"495","4293","dolphin","yellow","Female","Q16","Strongly agree",5
"496","4293","dolphin","yellow","Female","Q17","Strongly agree",5
"497","4293","dolphin","yellow","Female","Q18","Not sure",3
"498","4293","dolphin","yellow","Female","Q19","Strongly agree",5
"499","4293","dolphin","yellow","Female","Q20","Strongly agree",5
"500","4293","dolphin","yellow","Female","Q21","Agree",4
"501","4293","dolphin","yellow","Female","Q22","Strongly agree",5
"502","4293","dolphin","yellow","Female","Q23","Strongly agree",5
"503","4293","dolphin","yellow","Female","Q24","Agree",4
"504","4293","dolphin","yellow","Female","Q26","Strongly agree",5
"505","4293","dolphin","yellow","Female","Q27","Strongly agree",5
"506","4293","dolphin","yellow","Female","Q28","Strongly agree",5
"507","4293","dolphin","yellow","Female","Q29","Agree",4
"508","4293","dolphin","yellow","Female","Q31","Strongly agree",5
"509","4293","dolphin","yellow","Female","Q32","Strongly agree",5
"510","4294","donkey ","dark yellow","Female","Q7","Strongly agree",5
"511","4294","donkey ","dark yellow","Female","Q8","Strongly agree",5
"512","4294","donkey ","dark yellow","Female","Q9","Strongly agree",5
"513","4294","donkey ","dark yellow","Female","Q10","Strongly agree",5
"514","4294","donkey ","dark yellow","Female","Q11","Agree",4
"515","4294","donkey ","dark yellow","Female","Q12","Agree",4
"516","4294","donkey ","dark yellow","Female","Q13","Strongly agree",5
"517","4294","donkey ","dark yellow","Female","Q14","Strongly agree",5
"518","4294","donkey ","dark yellow","Female","Q15","Agree",4
"519","4294","donkey ","dark yellow","Female","Q16","Strongly agree",5
"520","4294","donkey ","dark yellow","Female","Q17","Strongly agree",5
"521","4294","donkey ","dark yellow","Female","Q18","Strongly agree",5
"522","4294","donkey ","dark yellow","Female","Q19","Strongly agree",5
"523","4294","donkey ","dark yellow","Female","Q21","Agree",4
"524","4294","donkey ","dark yellow","Female","Q22","Agree",4
"525","4294","donkey ","dark yellow","Female","Q23","Strongly agree",5
"526","4294","donkey ","dark yellow","Female","Q24","Strongly agree",5
"527","4294","donkey ","dark yellow","Female","Q26","Agree",4
"528","4294","donkey ","dark yellow","Female","Q27","Strongly agree",5
"529","4294","donkey ","dark yellow","Female","Q28","Strongly agree",5
"530","4294","donkey ","dark yellow","Female","Q29","Strongly agree",5
"531","4294","donkey ","dark yellow","Female","Q31","Strongly agree",5
"532","4294","donkey ","dark yellow","Female","Q32","Strongly agree",5
"533","4285","car","dark yellow","Female","Q7","Agree",4
"534","4285","car","dark yellow","Female","Q8","Agree",4
"535","4285","car","dark yellow","Female","Q9","Strongly agree",5
"536","4285","car","dark yellow","Female","Q10","Strongly agree",5
"537","4285","car","dark yellow","Female","Q11","Agree",4
"538","4285","car","dark yellow","Female","Q12","Strongly agree",5
"539","4285","car","dark yellow","Female","Q13","Agree",4
"540","4285","car","dark yellow","Female","Q14","Agree",4
"541","4285","car","dark yellow","Female","Q15","Agree",4
"542","4285","car","dark yellow","Female","Q16","Agree",4
"543","4285","car","dark yellow","Female","Q17","Agree",4
"544","4285","car","dark yellow","Female","Q18","Agree",4
"545","4285","car","dark yellow","Female","Q19","Agree",4
"546","4285","car","dark yellow","Female","Q20","Agree",4
"547","4285","car","dark yellow","Female","Q21","Agree",4
"548","4285","car","dark yellow","Female","Q22","Strongly agree",5
"549","4285","car","dark yellow","Female","Q23","Strongly agree",5
"550","4285","car","dark yellow","Female","Q24","Agree",4
"551","4285","car","dark yellow","Female","Q26","Agree",4
"552","4285","car","dark yellow","Female","Q27","Agree",4
"553","4285","car","dark yellow","Female","Q28","Strongly agree",5
"554","4285","car","dark yellow","Female","Q29","Strongly agree",5
"555","4285","car","dark yellow","Female","Q31","Agree",4
"556","4285","car","dark yellow","Female","Q32","Strongly agree",5
"557","4268","cat","dark yellow","Female","Q7","Agree",4
"558","4268","cat","dark yellow","Female","Q8","Not sure",3
"559","4268","cat","dark yellow","Female","Q9","Not sure",3
"560","4268","cat","dark yellow","Female","Q10","Not sure",3
"561","4268","cat","dark yellow","Female","Q11","Agree",4
"562","4268","cat","dark yellow","Female","Q12","Agree",4
"563","4268","cat","dark yellow","Female","Q13","Agree",4
"564","4268","cat","dark yellow","Female","Q14","Agree",4
"565","4268","cat","dark yellow","Female","Q15","Not sure",3
"566","4268","cat","dark yellow","Female","Q16","Not sure",3
"567","4268","cat","dark yellow","Female","Q17","Not sure",3
"568","4268","cat","dark yellow","Female","Q18","Agree",4
"569","4268","cat","dark yellow","Female","Q19","Not sure",3
"570","4268","cat","dark yellow","Female","Q20","Not sure",3
"571","4268","cat","dark yellow","Female","Q21","Not sure",3
"572","4268","cat","dark yellow","Female","Q22","Agree",4
"573","4268","cat","dark yellow","Female","Q23","Agree",4
"574","4268","cat","dark yellow","Female","Q24","Agree",4
"575","4268","cat","dark yellow","Female","Q26","Agree",4
"576","4268","cat","dark yellow","Female","Q27","Agree",4
"577","4268","cat","dark yellow","Female","Q28","Agree",4
"578","4268","cat","dark yellow","Female","Q29","Agree",4
"579","4268","cat","dark yellow","Female","Q31","Agree",4
"580","4268","cat","dark yellow","Female","Q32","Agree",4
"581","4243","goat","blue","Female","Q7","Not sure",3
"582","4243","goat","blue","Female","Q8","Agree",4
"583","4243","goat","blue","Female","Q9","Agree",4
"584","4243","goat","blue","Female","Q10","Agree",4
"585","4243","goat","blue","Female","Q11","Disagree",2
"586","4243","goat","blue","Female","Q12","Agree",4
"587","4243","goat","blue","Female","Q13","Agree",4
"588","4243","goat","blue","Female","Q14","Not sure",3
"589","4243","goat","blue","Female","Q15","Not sure",3
"590","4243","goat","blue","Female","Q16","Not sure",3
"591","4243","goat","blue","Female","Q17","Agree",4
"592","4243","goat","blue","Female","Q18","Not sure",3
"593","4243","goat","blue","Female","Q19","Agree",4
"594","4243","goat","blue","Female","Q20","Agree",4
"595","4243","goat","blue","Female","Q21","Strongly agree",5
"596","4243","goat","blue","Female","Q22","Agree",4
"597","4243","goat","blue","Female","Q23","Agree",4
"598","4243","goat","blue","Female","Q24","Agree",4
"599","4243","goat","blue","Female","Q25","Agree",4
"600","4243","goat","blue","Female","Q26","Agree",4
"601","4243","goat","blue","Female","Q27","Agree",4
"602","4243","goat","blue","Female","Q28","Agree",4
"603","4243","goat","blue","Female","Q29","Not sure",3
"604","4243","goat","blue","Female","Q31","Strongly agree",5
"605","4243","goat","blue","Female","Q32","Agree",4
"606","4248","Butterfly","Blue","Female","Q7","Agree",4
"607","4248","Butterfly","Blue","Female","Q8","Agree",4
"608","4248","Butterfly","Blue","Female","Q9","Strongly agree",5
"609","4248","Butterfly","Blue","Female","Q10","Strongly agree",5
"610","4248","Butterfly","Blue","Female","Q11","Strongly agree",5
"611","4248","Butterfly","Blue","Female","Q12","Strongly agree",5
"612","4248","Butterfly","Blue","Female","Q13","Strongly agree",5
"613","4248","Butterfly","Blue","Female","Q14","Agree",4
"614","4248","Butterfly","Blue","Female","Q15","Strongly agree",5
"615","4248","Butterfly","Blue","Female","Q16","Strongly agree",5
"616","4248","Butterfly","Blue","Female","Q17","Strongly agree",5
"617","4248","Butterfly","Blue","Female","Q18","Strongly agree",5
"618","4248","Butterfly","Blue","Female","Q19","Strongly agree",5
"619","4248","Butterfly","Blue","Female","Q20","Strongly agree",5
"620","4248","Butterfly","Blue","Female","Q21","Strongly agree",5
"621","4248","Butterfly","Blue","Female","Q22","Strongly agree",5
"622","4248","Butterfly","Blue","Female","Q23","Strongly agree",5
"623","4248","Butterfly","Blue","Female","Q24","Strongly agree",5
"624","4248","Butterfly","Blue","Female","Q25","Strongly agree",5
"625","4248","Butterfly","Blue","Female","Q26","Strongly agree",5
"626","4248","Butterfly","Blue","Female","Q27","Strongly agree",5
"627","4248","Butterfly","Blue","Female","Q28","Strongly agree",5
"628","4248","Butterfly","Blue","Female","Q29","Strongly agree",5
"629","4248","Butterfly","Blue","Female","Q31","Strongly agree",5
"630","4248","Butterfly","Blue","Female","Q32","Strongly agree",5
"631","4249","Kangaroo ","Blue ","Female","Q7","Strongly agree",5
"632","4249","Kangaroo ","Blue ","Female","Q8","Agree",4
"633","4249","Kangaroo ","Blue ","Female","Q9","Strongly agree",5
"634","4249","Kangaroo ","Blue ","Female","Q10","Agree",4
"635","4249","Kangaroo ","Blue ","Female","Q11","Strongly agree",5
"636","4249","Kangaroo ","Blue ","Female","Q12","Agree",4
"637","4249","Kangaroo ","Blue ","Female","Q13","Strongly agree",5
"638","4249","Kangaroo ","Blue ","Female","Q14","Agree",4
"639","4249","Kangaroo ","Blue ","Female","Q15","Agree",4
"640","4249","Kangaroo ","Blue ","Female","Q16","Strongly agree",5
"641","4249","Kangaroo ","Blue ","Female","Q17","Strongly agree",5
"642","4249","Kangaroo ","Blue ","Female","Q18","Agree",4
"643","4249","Kangaroo ","Blue ","Female","Q19","Agree",4
"644","4249","Kangaroo ","Blue ","Female","Q20","Strongly agree",5
"645","4249","Kangaroo ","Blue ","Female","Q21","Strongly agree",5
"646","4249","Kangaroo ","Blue ","Female","Q22","Strongly agree",5
"647","4249","Kangaroo ","Blue ","Female","Q23","Agree",4
"648","4249","Kangaroo ","Blue ","Female","Q24","Strongly agree",5
"649","4249","Kangaroo ","Blue ","Female","Q25","Strongly agree",5
"650","4249","Kangaroo ","Blue ","Female","Q26","Agree",4
"651","4249","Kangaroo ","Blue ","Female","Q27","Agree",4
"652","4249","Kangaroo ","Blue ","Female","Q28","Agree",4
"653","4249","Kangaroo ","Blue ","Female","Q29","Strongly agree",5
"654","4249","Kangaroo ","Blue ","Female","Q31","Agree",4
"655","4249","Kangaroo ","Blue ","Female","Q32","Agree",4
"656","4268","submarine","blue","Female","Q7","Not sure",3
"657","4268","submarine","blue","Female","Q8","Not sure",3
"658","4268","submarine","blue","Female","Q9","Agree",4
"659","4268","submarine","blue","Female","Q10","Strongly agree",5
"660","4268","submarine","blue","Female","Q11","Not sure",3
"661","4268","submarine","blue","Female","Q12","Agree",4
"662","4268","submarine","blue","Female","Q13","Not sure",3
"663","4268","submarine","blue","Female","Q14","Not sure",3
"664","4268","submarine","blue","Female","Q15","Strongly agree",5
"665","4268","submarine","blue","Female","Q16","Strongly agree",5
"666","4268","submarine","blue","Female","Q17","Strongly agree",5
"667","4268","submarine","blue","Female","Q18","Strongly agree",5
"668","4268","submarine","blue","Female","Q19","Not sure",3
"669","4268","submarine","blue","Female","Q20","Agree",4
"670","4268","submarine","blue","Female","Q21","Not sure",3
"671","4268","submarine","blue","Female","Q22","Strongly agree",5
"672","4268","submarine","blue","Female","Q23","Strongly agree",5
"673","4268","submarine","blue","Female","Q24","Strongly agree",5
"674","4268","submarine","blue","Female","Q25","Agree",4
"675","4268","submarine","blue","Female","Q26","Agree",4
"676","4268","submarine","blue","Female","Q27","Strongly agree",5
"677","4268","submarine","blue","Female","Q28","Strongly agree",5
"678","4268","submarine","blue","Female","Q29","Agree",4
"679","4268","submarine","blue","Female","Q31","Strongly agree",5
"680","4268","submarine","blue","Female","Q32","Strongly agree",5
"681","4260","Rocket ","Blue","Male","Q7","Agree",4
"682","4260","Rocket ","Blue","Male","Q8","Strongly agree",5
"683","4260","Rocket ","Blue","Male","Q9","Strongly agree",5
"684","4260","Rocket ","Blue","Male","Q10","Strongly agree",5
"685","4260","Rocket ","Blue","Male","Q11","Strongly agree",5
"686","4260","Rocket ","Blue","Male","Q12","Strongly agree",5
"687","4260","Rocket ","Blue","Male","Q13","Strongly agree",5
"688","4260","Rocket ","Blue","Male","Q14","Strongly agree",5
"689","4260","Rocket ","Blue","Male","Q15","Agree",4
"690","4260","Rocket ","Blue","Male","Q16","Strongly agree",5
"691","4260","Rocket ","Blue","Male","Q17","Strongly agree",5
"692","4260","Rocket ","Blue","Male","Q18","Strongly agree",5
"693","4260","Rocket ","Blue","Male","Q19","Agree",4
"694","4260","Rocket ","Blue","Male","Q20","Agree",4
"695","4260","Rocket ","Blue","Male","Q21","Agree",4
"696","4260","Rocket ","Blue","Male","Q22","Strongly agree",5
"697","4260","Rocket ","Blue","Male","Q23","Strongly agree",5
"698","4260","Rocket ","Blue","Male","Q24","Strongly agree",5
"699","4260","Rocket ","Blue","Male","Q25","Agree",4
"700","4260","Rocket ","Blue","Male","Q26","Strongly agree",5
"701","4260","Rocket ","Blue","Male","Q27","Strongly agree",5
"702","4260","Rocket ","Blue","Male","Q28","Strongly agree",5
"703","4260","Rocket ","Blue","Male","Q29","Agree",4
"704","4260","Rocket ","Blue","Male","Q31","Strongly agree",5
"705","4260","Rocket ","Blue","Male","Q32","Strongly agree",5
"706","4269","Tiger","Blue","Female","Q7","Agree",4
"707","4269","Tiger","Blue","Female","Q8","Agree",4
"708","4269","Tiger","Blue","Female","Q9","Agree",4
"709","4269","Tiger","Blue","Female","Q10","Strongly agree",5
"710","4269","Tiger","Blue","Female","Q11","Strongly agree",5
"711","4269","Tiger","Blue","Female","Q12","Strongly agree",5
"712","4269","Tiger","Blue","Female","Q13","Agree",4
"713","4269","Tiger","Blue","Female","Q14","Agree",4
"714","4269","Tiger","Blue","Female","Q15","Disagree",2
"715","4269","Tiger","Blue","Female","Q16","Not sure",3
"716","4269","Tiger","Blue","Female","Q17","Not sure",3
"717","4269","Tiger","Blue","Female","Q18","Strongly agree",5
"718","4269","Tiger","Blue","Female","Q19","Agree",4
"719","4269","Tiger","Blue","Female","Q20","Not sure",3
"720","4269","Tiger","Blue","Female","Q21","Not sure",3
"721","4269","Tiger","Blue","Female","Q22","Agree",4
"722","4269","Tiger","Blue","Female","Q23","Agree",4
"723","4269","Tiger","Blue","Female","Q24","Not sure",3
"724","4269","Tiger","Blue","Female","Q25","Not sure",3
"725","4269","Tiger","Blue","Female","Q26","Agree",4
"726","4269","Tiger","Blue","Female","Q27","Strongly agree",5
"727","4269","Tiger","Blue","Female","Q28","Agree",4
"728","4269","Tiger","Blue","Female","Q29","Agree",4
"729","4269","Tiger","Blue","Female","Q31","Strongly agree",5
"730","4269","Tiger","Blue","Female","Q32","Strongly agree",5
"731","4258","Rabbit","Blue","Male","Q7","Agree",4
"732","4258","Rabbit","Blue","Male","Q8","Agree",4
"733","4258","Rabbit","Blue","Male","Q9","Strongly agree",5
"734","4258","Rabbit","Blue","Male","Q10","Strongly agree",5
"735","4258","Rabbit","Blue","Male","Q11","Strongly agree",5
"736","4258","Rabbit","Blue","Male","Q12","Agree",4
"737","4258","Rabbit","Blue","Male","Q13","Strongly agree",5
