"","ID","PostScore","PreScore","Gain","SelfEfficacy_S","TaskValue","MasteryGoals_S","X","Gender","SelfEfficacy_P","PerfAvGoals","PerfAppGoals","MasteryGoals_P"
"34","4302",13,4,9,0.0345619374546861,0.117000746462703,0.172822423631482,82,"Female",-0.437282526970837,0.507980485915767,0.593790200598682,0.0663670175611163
"35","4304",9,9,0,0.572292138010805,0.139270847466489,-0.0299653266487276,67,"Male",-0.341169617536764,0.961415853716455,0.995523526559671,0.255458711423843
"36","4305",6,7,-1,-0.978025117375462,-1.1286292234876,-1.3373098484224,262,"Female",-1.31503253579444,0.76062488297438,0.758523937622537,-1.3551747988427
"37","4309",14,9,5,1.07270878735664,1.66868000970944,1.51851968395739,81,"Male",0.860060534954206,-0.222376717843605,-0.499337357299385,0.787082539475132
"38","4310",9,7,2,0.249146712606893,0.415042552934576,0.245132066461088,270,"Female",-0.514842409726523,0.2518365420408,-0.362709057838576,-1.7277939371013
"39","4313",10,9,1,-1.18534497235259,-0.531742932274219,-1.07106707749661,71,"Female",-0.895731710682474,-0.725299376436552,-0.636570339206245,-1.00275660356619
"40","4314",13,7,6,-0.456644063670858,-0.836322367273973,-0.153763586495955,261,"Male",0.0113970493349265,-0.802312505554219,-0.341595659780522,0.273135999324877
"41","4315",12,12.5,-0.5,0.795456711544383,0.357808400758434,0.681336661989372,72,"Male",0.860133259274234,-0.240710624988497,-0.572342721127945,0.786405032044714
"42","4316",7,8,-1,-0.984974687950574,-0.654655535702363,-1.32860917381999,265,"Female",-0.968213185382023,-1.06120480663562,-0.891849704865178,-0.482366501414683
"43","4319",7.5,8,-0.5,-0.0265168891451449,-0.000901389122077116,0.110506759456352,73,"Female",-0.108270965893961,1.30711123566408,1.86033160988073,0.290278716721337
"44","4321",7,7,0,-0.587934718090992,-0.251741253752719,-0.450265061721293,65,"Female",-0.162550137302525,-1.07648552066528,-1.43396589682066,-0.396436694838706
"45","4322",13,5.5,7.5,-0.130085572575847,1.0161328293899,0.432394380628469,70,"Female",-0.597012490935292,0.463568032175861,-0.470422568177146,-0.191231163767274
"46","4324",16,15.5,0.5,0.87805997868235,1.62219915894392,1.42605035728981,93,"Male",0.622890884426288,0.297098750660143,0.518917550519093,0.741874390373232
"47","4326",11,5,6,-0.417822922636501,-0.391752820226023,0.290722387219351,219,"Male",0.386762159533651,-0.61109926713542,-1.34224048653505,0.398203828396811
"48","4327",14,12,2,0.108996975580748,0.320022329539057,0.521895081981912,88,"Male",0.567166458450869,0.728466668157585,0.976346681101731,0.406623886808046
"49","4328",14,14,0,0.648404680842298,0.16688989821779,0.610246971050213,92,"Male",0.385972580001313,-1.56366708892896,-1.24745032953996,-0.542336011945395
"50","4334",10,10,0,0.448859076084258,-0.316670833920604,-0.295850450791412,220,"Male",-0.38945261098389,-0.225998014466396,-0.040712050051795,-2.0132537218968
"51","4335",3.5,11,-7.5,-0.232808521875931,-0.508982459516202,-0.712585217902826,218,"Female",-0.696916065021996,1.11536198179488,0.799725550349495,-0.471184153130053
"52","4339",11,7,4,-0.426108041932134,-0.0556342505645581,-0.149667329201804,99,"Female",0.294750541017494,-0.319331116623713,-0.290191354897715,-0.0734657937554166
"53","4341",15,11,4,0.83041875196488,0.302942965686861,0.0542985291056531,214,"Male",0.494436234407907,1.12129555369339,-0.458051717899582,0.0990278718433831
"54","4342",14,14.5,-0.5,0.361999566881415,0.335980216875991,0.149432483587539,114,"Female",-0.165638044079324,-0.587823007020352,-1.3343996712238,0.272936568242214
"55","4343",10,5,5,0.905860359831737,1.3799408397998,1.32094432347919,91,"Female",0.804743131478775,-0.572196517641235,-1.33803658436858,0.467190780471389
"56","4344",14,14,0,0.827407366708281,-0.24699243702347,-0.0145872472748257,211,"Female",0.776528197157832,-0.446116246571131,-1.19784157042244,0.301014403446951
"57","4347",14,13,1,0.581218367453176,0.9909258682631,0.785427783135772,98,"Female",0.529966754266537,0.161855386767653,1.77317355351309,0.259850424869371
"58","4348",8,9,-1,0.299597022173911,-0.32521969816738,0.175342879393686,94,"Female",0.620101068179873,0.0464179122280188,0.454731441102915,0.741620220374731
"59","4350",14,10,4,0.208464943298435,-0.903750578068908,-0.573021472638714,224,"Male",-0.764850982439408,0.617335936988275,-0.00918791021365829,-0.443373745966877
"60","4352",1,14,-13,1.49393723272216,1.78710362032207,1.74608829772361,106,"Male",-0.0371285469926332,0.884986743310834,-0.0066523903697071,0.272230837866357
"61","4353",9,10,-1,0.455367400815457,0.803358777893299,0.74221201571407,100,"Male",-0.800971052422777,1.25153334730068,1.86059626446556,-0.303658827116531
"62","4353",9,10,-1,0.455367400815457,0.803358777893299,0.74221201571407,271,"Female",0.841717488602326,1.20400667303385,1.01547168097941,0.630100143882716
"63","4355",13,14.5,-1.5,-0.55430401626199,-1.05036462943196,-0.70464335240724,112,"Male",-1.10138857858689,0.277344514252278,-0.322476131775254,-0.442544996209073
"64","4356",9,10,-1,-0.269738975003511,-0.0401134454470183,0.0968465945543675,110,"Male",-0.274666355999188,1.26186400671473,1.19838542860267,0.366661353225511
"65","4359",15,15,0,0.236932793914655,-0.336042530954863,0.254342386336733,105,"Male",0.18608539584252,-0.676264314841941,-0.372863360638471,-0.14922106858761
"66","4360",8,9.5,-1.5,-0.803470515866604,-1.61001790473362,-1.36451284932272,222,"Male",-0.160454783345818,0.863188032439973,-0.116066985000906,-0.990139152607411
