,ID,Gender,Certificate ,Age,FM_Per.ACC,PostScore,PreScore,FM_EFF2,SS_ACC,CB_PerCorrect,CB_EFF,SE_P,PAV,PAp,MG_P,SE_S.x,TV.x,MG_S.x,FM_EFF_Z,SS_EFF_Z,CB_EFF_Z,Avg_EF,Avg-SALES,Avg_PG,SelfEfficacy_P,PerfAvGoals,PerfAppGoals,MasteryGoals_P,Average.of.RTc,Average.of.EFF,Average.of.ACC,Per.Correct,Eff2,FM_ACC_mean,FM_EFF_mean,FM_RTc_mean,Per.ACC,FM_EFF,CB_ACC,CB_RTc_mean,CB_PerCorrect
247,4870,Male,IB,12.94,97.66,13.00,7.00,65.95,87.04,46.67,5.70,-0.32,0.37,0.82,-0.39,-0.55,-1.45,-1.35,-0.27,1.02,-0.73,0.00,-1.12,0.60,-0.23,0.53,1.41,-0.33,0.63,168.46,0.87,87.04,138.41,0.98,283.74,1.48,97.66,65.95,0.47,8.19,46.67
12,4244,Male,IGCSE (British),12.96,75.78,6.50,5.00,58.66,95.37,48.28,6.04,-0.30,0.76,0.12,-0.46,-0.72,-0.18,-0.54,-0.60,-0.89,-0.58,-0.69,-0.48,0.44,-0.14,1.09,0.14,-0.35,1.67,63.70,0.95,95.37,57.21,0.76,121.91,1.29,75.78,58.66,0.48,7.99,48.28
17,4257,Female,IGCSE (British),12.49,94.53,12.00,7.00,70.28,90.74,67.74,7.16,0.46,0.33,0.80,0.28,0.88,-0.69,-0.40,-0.08,1.34,-0.08,0.39,-0.07,0.56,0.57,0.48,1.30,0.43,0.60,168.40,0.91,90.74,152.29,0.95,86.74,1.35,94.53,70.28,0.68,9.46,67.74
53,4289,Female,IGCSE (British),12.97,92.97,8.50,4.00,42.40,43.52,66.67,7.45,-0.55,0.60,0.99,-0.18,-0.32,-0.45,-1.05,-1.34,-1.95,0.04,-1.08,-0.61,0.79,-0.49,1.09,1.72,-0.07,3.69,168.73,0.44,43.52,11.79,0.93,61.99,2.19,92.97,42.40,0.67,8.95,66.67
54,4293,Male,American Diploma,13.12,85.43,7.00,6.00,58.81,85.12,15.00,1.95,-0.01,0.52,0.97,0.01,-0.48,-0.38,-0.48,-0.59,0.44,-2.40,-0.85,-0.45,0.74,0.14,0.92,1.65,0.17,0.75,170.93,0.85,85.12,113.82,0.85,89.75,1.45,85.43,58.81,0.15,7.68,15.00
55,4293,Male,American Diploma,13.12,85.43,7.00,6.00,58.81,85.12,15.00,1.95,-0.01,0.52,0.97,0.01,-0.48,-0.38,-0.48,-0.59,0.44,-2.40,-0.85,-0.45,0.74,0.14,0.92,1.65,0.17,0.75,170.93,0.85,85.12,113.82,0.85,89.75,1.45,85.43,58.81,0.39,7.68,39.13
56,4293,Male,American Diploma,13.12,85.43,7.00,6.00,58.81,85.12,39.13,5.10,-0.01,0.52,0.97,0.01,-0.48,-0.38,-0.48,-0.59,0.44,-1.00,-0.38,-0.45,0.74,0.14,0.92,1.65,0.17,0.75,170.93,0.85,85.12,113.82,0.85,89.75,1.45,85.43,58.81,0.15,7.68,15.00
57,4293,Male,American Diploma,13.12,85.43,7.00,6.00,58.81,85.12,39.13,5.10,-0.01,0.52,0.97,0.01,-0.48,-0.38,-0.48,-0.59,0.44,-1.00,-0.38,-0.45,0.74,0.14,0.92,1.65,0.17,0.75,170.93,0.85,85.12,113.82,0.85,89.75,1.45,85.43,58.81,0.39,7.68,39.13
93,4372,Male,National,14.77,93.75,11.00,7.00,70.75,75.00,65.63,6.19,0.42,0.19,0.40,0.12,-0.46,-0.34,-0.79,-0.05,0.97,-0.51,0.13,-0.53,0.29,0.54,0.37,0.61,0.29,0.55,200.88,0.75,75.00,136.23,0.94,99.01,1.33,93.75,70.75,0.66,10.60,65.63
143,4492,Female,IGCSE (British),12.82,95.31,3.00,4.00,45.31,73.15,44.44,6.05,1.21,0.48,-0.07,1.02,0.27,0.37,-0.03,-1.20,0.79,-0.57,-0.33,0.20,0.21,0.87,0.66,-0.32,0.79,0.57,206.47,0.73,73.15,128.94,0.95,60.76,2.10,95.31,45.31,0.44,7.34,44.44
164,4549,Female,IGCSE (British),12.50,95.31,10.00,5.00,35.34,81.48,65.63,5.40,-0.14,-0.03,0.35,-0.24,-0.34,-0.86,-0.78,-1.65,-0.18,-0.87,-0.90,-0.66,0.16,0.06,-0.04,0.50,-0.08,0.93,138.84,0.81,81.48,87.49,0.95,54.46,2.70,95.31,35.34,0.66,12.16,65.63
187,4727,Female,IB,13.82,89.84,12.00,4.00,60.74,84.26,55.17,8.45,0.04,0.72,0.94,0.41,0.90,1.15,1.23,-0.51,-0.63,0.49,-0.22,1.10,0.83,0.16,1.20,1.75,0.51,1.23,127.66,0.84,84.26,68.35,0.90,89.98,1.48,89.84,60.74,0.55,6.53,55.17
193,4750,Male,National,11.99,98.44,1.00,7.00,46.67,88.89,66.67,8.68,-0.44,0.22,0.33,-1.77,-0.25,-2.35,-1.43,-1.14,-1.65,0.59,-0.73,-1.34,0.27,-0.60,0.35,0.51,-2.24,3.57,117.78,0.89,88.89,24.88,0.98,78.72,2.11,98.44,46.67,0.67,7.68,66.67
210,4782,Female,IB,14.52,96.88,11.00,7.00,93.62,91.67,71.88,10.40,0.00,-0.22,0.24,-0.33,-0.59,-0.41,-0.70,0.98,0.94,1.35,1.09,-0.56,0.01,0.17,-0.31,0.28,-0.24,0.68,168.04,0.92,91.67,135.06,0.97,106.77,1.03,96.88,93.62,0.72,6.91,71.88
218,4801,Female,IB,14.95,97.66,5.50,7.00,48.96,90.74,62.07,8.57,-0.27,-0.47,-0.74,0.50,0.28,0.60,0.59,-1.04,-0.61,0.54,-0.37,0.49,-0.60,-0.11,-0.65,-1.22,0.56,1.31,101.38,0.91,90.74,69.04,0.98,73.71,1.99,97.66,48.96,0.62,7.24,62.07
239,4848,Female,IB,13.29,98.44,15.00,7.00,90.82,91.67,62.50,6.34,0.99,1.06,0.98,0.43,1.03,-0.15,0.24,0.85,0.31,-0.45,0.24,0.37,1.02,0.82,1.44,1.79,0.49,0.85,132.98,0.92,91.67,108.11,0.98,102.55,1.08,98.44,90.82,0.63,9.86,62.50
242,4860,Male,IB,13.27,88.28,5.50,4.00,24.35,90.74,53.33,6.90,-0.11,0.03,0.11,-0.02,-0.17,-0.88,-0.69,-2.15,-0.70,-0.20,-1.02,-0.58,0.07,0.07,0.08,0.01,0.18,1.40,85.20,0.91,90.74,65.02,0.88,173.47,3.62,88.28,24.35,0.53,7.73,53.33
248,4871,Female,IB,12.24,94.53,9.50,4.00,56.80,79.63,52.63,5.83,-0.05,1.30,1.63,0.07,0.02,-0.72,-0.36,-0.68,-1.15,-0.67,-0.84,-0.36,1.46,0.14,1.68,2.49,0.21,1.73,176.58,0.80,79.63,45.97,0.95,97.98,1.66,94.53,56.80,0.53,9.03,52.63
73,4322,Female,IGCSE (British),12.04,96.09,14.00,4.00,84.59,81.48,71.88,9.36,-0.57,0.31,-0.13,-0.26,-0.13,0.99,0.39,0.57,0.55,0.89,0.67,0.42,0.09,-0.60,0.46,-0.47,-0.19,0.69,184.00,0.81,81.48,118.61,0.96,106.08,1.14,96.09,84.59,0.72,7.68,71.88
104,4400,Female,IGCSE (British),12.93,96.88,5.50,4.00,50.19,64.81,57.69,7.97,-0.30,-0.09,-0.56,-0.30,-0.53,-0.26,-0.40,-0.98,-0.83,0.28,-0.51,-0.40,-0.33,-0.15,-0.01,-1.00,-0.19,1.09,113.82,0.65,64.81,59.50,0.97,74.56,1.93,96.88,50.19,0.58,7.24,57.69
130,4454,Female,IB,15.55,71.09,12.00,4.00,59.11,92.59,62.07,9.06,-0.43,-0.44,-0.44,-0.87,-0.28,-1.14,-0.39,-0.58,-1.00,0.76,-0.27,-0.60,-0.44,-0.47,-0.72,-0.87,-1.03,1.77,118.28,0.93,92.59,52.36,0.71,105.80,1.20,71.09,59.11,0.62,6.85,62.07
141,4488,Male,IGCSE (British),13.03,94.53,5.00,6.00,37.00,90.74,62.50,6.07,1.02,1.11,1.13,0.53,0.51,0.09,0.22,-1.58,-0.20,-0.57,-0.78,0.27,1.12,0.82,1.48,1.95,0.52,1.05,162.00,0.91,90.74,86.68,0.95,113.20,2.55,94.53,37.00,0.63,10.29,62.50
145,4498,Female,IGCSE (British),13.00,96.09,7.00,6.00,71.83,72.22,65.52,2.33,0.66,0.32,-0.17,0.31,-0.13,-0.25,0.09,-0.01,1.22,-2.23,-0.34,-0.10,0.08,0.68,0.45,-0.50,0.43,0.49,221.44,0.72,72.22,147.27,0.96,91.75,1.34,96.09,71.83,0.66,28.09,65.52
174,4656,Female,IGCSE (British),13.47,95.31,6.50,5.00,64.66,86.11,59.38,8.25,-0.51,-0.89,-0.38,0.05,-0.95,-0.65,-0.19,-0.33,-0.23,0.40,-0.05,-0.60,-0.64,-0.38,-1.33,-0.87,0.19,1.01,138.41,0.86,86.11,85.06,0.95,96.34,1.47,95.31,64.66,0.59,7.20,59.38
181,4716,Female,American Diploma,14.78,96.88,9.00,4.00,57.11,81.48,62.50,7.33,0.24,0.55,0.72,0.71,0.12,0.18,0.32,-0.67,-0.25,-0.01,-0.31,0.21,0.63,0.39,0.84,1.10,0.69,0.97,161.93,0.81,81.48,84.43,0.97,73.19,1.70,96.88,57.11,0.63,8.53,62.50
189,4737,Male,American Diploma,12.45,75.78,6.00,4.00,109.02,77.78,58.06,5.17,-0.57,-0.03,0.10,-0.46,-0.48,-0.86,-1.28,1.67,1.08,-0.97,0.59,-0.88,0.03,-0.54,-0.09,-0.01,-0.44,0.55,202.42,0.78,77.78,141.02,0.76,363.86,0.70,75.78,109.02,0.58,11.24,58.06
81,4343,Female,IGCSE (British),13.97,96.88,8.00,4.00,75.16,79.63,71.88,6.90,0.96,-0.40,-0.95,0.39,0.89,1.37,1.33,0.14,0.14,-0.20,0.03,1.20,-0.67,0.80,-0.57,-1.34,0.47,0.79,139.78,0.80,79.63,101.13,0.97,90.79,1.29,96.88,75.16,0.72,10.42,71.88
108,4419,Male,IGCSE (British),13.13,94.14,9.00,4.00,60.51,93.52,68.75,8.92,0.68,0.26,-0.73,0.79,0.93,0.33,0.90,-0.52,-0.47,0.70,-0.10,0.72,-0.24,0.66,0.44,-1.14,0.73,1.25,110.69,0.94,93.52,74.98,0.94,76.73,1.56,94.14,60.51,0.69,7.71,68.75
109,4419,Male,IGCSE (British),13.13,94.14,9.00,4.00,60.51,93.52,68.75,8.92,0.68,0.26,-0.73,0.79,0.93,0.33,0.90,-0.52,-0.47,0.70,-0.10,0.72,-0.24,0.66,0.44,-1.14,0.73,1.25,110.69,0.94,93.52,74.98,0.94,76.73,1.56,94.14,60.51,0.62,7.71,62.07
110,4419,Male,IGCSE (British),13.13,94.14,9.00,4.00,60.51,93.52,62.07,8.06,0.68,0.26,-0.73,0.79,0.93,0.33,0.90,-0.52,-0.47,0.31,-0.22,0.72,-0.24,0.66,0.44,-1.14,0.73,1.25,110.69,0.94,93.52,74.98,0.94,76.73,1.56,94.14,60.51,0.69,7.71,68.75
111,4419,Male,IGCSE (British),13.13,94.14,9.00,4.00,60.51,93.52,62.07,8.06,0.68,0.26,-0.73,0.79,0.93,0.33,0.90,-0.52,-0.47,0.31,-0.22,0.72,-0.24,0.66,0.44,-1.14,0.73,1.25,110.69,0.94,93.52,74.98,0.94,76.73,1.56,94.14,60.51,0.62,7.71,62.07
151,4509,Male,IGCSE (British),12.26,92.97,8.00,3.00,75.83,87.04,53.13,5.91,0.25,-0.44,-0.63,0.43,-0.49,0.22,-0.18,0.18,0.15,-0.64,-0.10,-0.15,-0.54,0.40,-0.66,-1.08,0.54,0.86,166.23,0.87,87.04,101.61,0.93,103.23,1.23,92.97,75.83,0.53,8.98,53.13
166,4559,Male,IGCSE (British),12.42,88.28,15.00,4.00,89.84,87.04,64.52,5.90,0.61,-0.70,-1.06,-0.02,0.71,0.11,0.12,0.81,0.75,-0.64,0.31,0.31,-0.88,0.64,-0.88,-1.40,0.08,0.68,156.92,0.87,87.04,127.08,0.88,111.68,0.98,88.28,89.84,0.65,10.93,64.52
205,4775,Female,IB,13.92,96.88,8.00,4.00,55.01,88.89,58.33,9.07,0.18,-0.71,-0.68,0.66,0.41,1.08,0.66,-0.77,1.04,0.76,0.35,0.72,-0.69,0.33,-1.09,-1.19,0.66,0.64,167.45,0.89,88.89,139.40,0.97,67.86,1.76,96.88,55.01,0.58,6.43,58.33
217,4799,Male,IB,15.04,96.09,8.00,4.00,63.43,76.85,47.37,5.63,-1.30,-0.02,0.48,-1.17,-0.35,-0.23,-0.32,-0.39,-0.91,-0.76,-0.68,-0.30,0.23,-1.55,-0.03,0.68,-1.40,1.36,103.13,0.77,76.85,56.47,0.96,104.59,1.51,96.09,63.43,0.47,8.42,47.37
230,4825,Male,IB,12.81,96.88,3.00,4.00,52.28,99.07,70.97,7.64,-0.06,-0.17,-0.85,0.56,-0.34,-0.32,-0.77,-0.89,-0.82,0.13,-0.53,-0.48,-0.51,0.04,-0.15,-1.25,0.59,1.65,68.20,0.99,99.07,60.04,0.97,73.27,1.85,96.88,52.28,0.71,9.29,70.97
106,4408,Female,IGCSE (British),13.06,96.09,12.00,3.00,52.74,92.59,59.38,6.15,-0.23,-0.95,-0.72,-0.53,-0.60,-1.09,-0.82,-0.87,0.25,-0.53,-0.38,-0.84,-0.84,-0.09,-1.47,-1.27,-0.48,0.88,112.16,0.93,92.59,105.80,0.96,84.45,1.82,96.09,52.74,0.59,9.65,59.38
179,4697,Female,American Diploma,12.80,74.22,12.00,5.00,94.09,89.81,59.38,6.10,-0.67,-0.25,-0.39,-0.92,-0.54,-0.82,-0.30,1.00,-1.05,-0.55,-0.20,-0.56,-0.32,-0.55,-0.43,-0.85,-0.96,1.79,150.27,0.90,89.81,50.23,0.74,148.33,0.79,74.22,94.09,0.59,9.73,59.38
221,4805,Male,IB,14.99,96.09,5.50,5.00,110.51,80.56,67.74,11.63,-1.61,-0.74,-1.05,-1.06,-0.99,-0.36,-0.84,1.74,2.06,1.90,1.90,-0.73,-0.90,-1.87,-1.11,-1.43,-1.19,0.44,255.70,0.81,80.56,182.77,0.96,130.84,0.87,96.09,110.51,0.68,5.83,67.74
234,4833,Male,IB,14.10,75.00,4.00,5.00,120.85,80.56,64.52,9.18,-0.83,0.19,-0.14,-0.29,-0.34,-0.78,-0.42,2.21,1.47,0.81,1.50,-0.51,0.02,-0.88,0.25,-0.44,-0.21,0.51,235.59,0.81,80.56,157.67,0.75,185.03,0.62,75.00,120.85,0.65,7.03,64.52
6,4235,Male,IB,12.90,98.44,9.50,5.00,75.16,93.52,65.38,8.98,0.34,0.55,0.72,0.35,-0.00,0.52,-0.14,0.14,-1.54,0.72,-0.22,0.13,0.64,0.45,1.03,1.37,0.44,3.18,90.39,0.94,93.52,29.40,0.98,100.15,1.31,98.44,75.16,0.65,7.28,65.38
59,4299,Male,IGCSE (British),12.17,96.88,7.00,2.00,43.43,93.52,60.00,5.02,0.37,0.78,1.10,-0.16,0.62,0.43,0.43,-1.29,-0.47,-1.03,-0.93,0.49,0.94,0.49,1.26,1.94,-0.06,1.25,86.71,0.94,93.52,75.04,0.97,55.69,2.23,96.88,43.43,0.60,11.95,60.00
61,4302,Female,IGCSE (British),11.95,99.22,12.00,2.00,18.48,97.22,56.67,3.16,-0.44,0.29,0.39,-0.07,0.03,0.13,0.20,-2.42,-1.04,-1.86,-1.77,0.12,0.34,-0.44,0.51,0.59,0.07,1.91,69.40,0.97,97.22,50.90,0.99,40.29,5.37,99.22,18.48,0.57,17.96,56.67
142,4490,Male,IGCSE (British),12.59,69.53,1.00,2.00,88.79,76.85,67.74,6.52,0.79,0.40,-0.18,-0.21,-0.73,-0.60,-0.79,0.76,0.35,-0.37,0.25,-0.70,0.11,0.70,0.57,-0.51,-0.17,0.70,189.30,0.77,76.85,109.97,0.70,175.76,0.78,69.53,88.79,0.68,10.40,67.74
172,4616,Male,IGCSE (British),13.57,93.75,7.00,3.00,91.77,88.89,56.25,6.71,-0.32,-0.40,-0.94,-0.23,0.02,-0.48,-0.85,0.90,0.65,-0.28,0.42,-0.44,-0.67,-0.23,-0.50,-1.32,-0.08,0.72,131.35,0.89,88.89,122.66,0.94,109.83,1.02,93.75,91.77,0.56,8.38,56.25
195,4753,Male,National,10.68,91.41,10.00,3.00,75.63,90.74,61.54,10.31,0.33,1.67,1.77,0.76,-0.14,0.51,-0.12,0.17,2.25,1.32,1.25,0.09,1.72,0.70,1.24,1.19,0.59,0.47,215.65,0.91,90.74,191.15,0.91,92.19,1.21,91.41,75.63,0.62,5.97,61.54
196,4753,Male,National,10.68,91.41,10.00,3.00,75.63,90.74,61.54,10.31,0.33,1.67,1.77,0.76,-0.14,0.51,-0.12,0.17,2.25,1.32,1.25,0.09,1.72,0.87,1.88,2.53,0.81,0.47,215.65,0.91,90.74,191.15,0.91,92.19,1.21,91.41,75.63,0.62,5.97,61.54
201,4765,Female,IB,14.26,92.97,12.00,5.00,97.26,79.63,75.00,8.10,1.24,1.72,1.77,1.10,1.04,0.54,1.01,1.14,1.41,0.33,0.96,0.86,1.75,0.87,1.88,2.53,0.81,0.51,212.31,0.80,79.63,155.15,0.93,125.27,0.96,92.97,97.26,0.75,9.26,75.00
204,4773,Male,IB,13.48,92.19,7.00,2.00,52.75,87.96,64.29,8.39,0.59,0.85,1.32,0.85,0.72,0.98,1.10,-0.87,0.33,0.46,-0.03,0.93,1.09,0.63,1.22,2.29,0.76,0.81,143.57,0.88,87.96,108.97,0.92,82.54,1.75,92.19,52.75,0.64,7.66,64.29
240,4850,Male,IB,14.05,87.50,7.00,2.00,106.97,93.52,71.88,9.37,-1.19,-0.19,-0.32,-1.00,-0.89,-1.30,-1.26,1.58,-1.39,0.90,0.36,-1.15,-0.26,-1.27,-0.30,-0.75,-1.08,2.62,90.41,0.94,93.52,35.72,0.88,147.59,0.82,87.50,106.97,0.72,7.67,71.88
2,4224,Female,IB,12.58,96.88,9.00,2.00,51.85,76.85,55.56,7.25,0.67,0.05,0.49,0.43,0.45,0.70,0.36,-0.91,-1.68,-0.04,-0.88,0.50,0.27,0.67,0.08,0.72,0.48,3.29,132.66,0.77,76.85,23.33,0.97,67.99,1.87,96.88,51.85,0.56,7.66,55.56
152,4513,Female,IGCSE (British),13.44,92.19,0.00,1.00,17.67,89.81,45.00,5.32,0.11,-0.26,-0.27,0.64,-0.08,0.51,0.71,-2.45,-1.17,-0.90,-1.51,0.38,-0.27,0.23,-0.43,-0.69,0.64,2.00,144.12,0.90,89.81,45.01,0.92,56.54,5.22,92.19,17.67,0.45,8.46,45.00
8,4240,Male,IGCSE (British),14.29,94.53,6.00,2.00,81.82,91.67,62.07,7.78,-1.32,0.66,0.57,-1.71,-1.19,-2.08,-1.76,0.45,0.06,0.19,0.23,-1.67,0.62,-1.59,0.91,0.87,-2.14,0.94,103.39,0.92,91.67,97.75,0.95,100.73,1.16,94.53,81.82,0.62,7.98,62.07
177,4686,Male,IGCSE (British),13.17,98.29,8.50,4.00,58.55,90.74,71.43,7.40,1.12,-1.56,-1.40,0.97,0.82,0.94,1.11,-0.61,0.61,0.02,0.01,0.96,-1.48,0.84,-1.86,-1.57,0.78,0.75,127.21,0.91,90.74,121.20,0.98,81.03,1.68,98.29,58.55,0.71,9.65,71.43
178,4693,Female,American Diploma,10.62,99.22,3.00,2.00,46.40,94.44,71.88,9.05,0.11,-0.47,-0.36,-0.07,0.53,-0.39,-0.29,-1.15,0.09,0.76,-0.10,-0.05,-0.42,0.24,-0.75,-0.83,0.02,0.96,107.49,0.94,94.44,98.75,0.99,69.07,2.14,99.22,46.40,0.72,7.94,71.88
227,4819,Male,IB,13.14,73.44,5.00,4.00,66.47,16.83,8.33,1.81,0.60,0.82,0.66,0.55,0.04,0.29,0.57,-0.25,-1.51,-2.46,-1.41,0.30,0.74,0.64,1.13,1.09,0.61,0.55,237.86,0.17,16.83,30.76,0.73,127.69,1.10,73.44,66.47,0.08,4.62,8.33
112,4421,Male,IB,12.83,99.22,7.00,1.00,50.35,95.37,38.10,6.18,-0.20,-0.92,-0.60,0.32,0.04,0.00,-0.23,-0.98,-1.54,-0.52,-1.01,-0.06,-0.76,-0.14,-1.33,-1.08,0.42,3.23,71.17,0.95,95.37,29.56,0.99,82.48,1.97,99.22,50.35,0.38,6.17,38.10
