"ID","Gender","Certificate (2)","Age","FM_Per.ACC","FM_EFF2","SS_ACC","SS_EFF","CB_PerCorrect","CB_EFF","SE_P","PAV","PAp","MG_P","SE_S","TV","MG_S","PostScore","PreScore","FM_EFF_Z","SS_EFF_Z","CB_EFF_Z","Avg_EF","Avg-SALES","Avg_PG"
"4668","Male","IGCSE (British)",13.4127030466352,96.09,54.07,90.65,111.97,50.0,6.12880292221323,-0.30265308129598,0.496994800768215,0.347090610194074,-0.316661043197676,-0.289545150004663,-0.190878989280555,-0.535321949289134,13.0,14.0,-0.807984775612249,0.3968072627272983,-0.5419120989178964,-0.3176965372676157,-0.338582029524784,0.42204270548114453
"4686","Male","IGCSE (British)",13.1666666666667,98.29,58.55,90.74,121.2,71.4285714285714,7.40012239802446,1.12235660471987,-1.56288408306465,-1.40403287745911,0.9734170192005,0.820954016774587,0.940363232210548,1.10906598970307,7.0,3.0,-0.6055750108263537,0.6133452203392535,0.02240940640220469,0.010059871971701518,0.9567944128960683,-1.48345848026188
"4693","Female","American Diploma",10.6154203158919,99.22,46.4,94.44,98.75,71.875,9.05325848849945,0.112323546715097,-0.474259576628099,-0.362813973219397,-0.0652026137313355,0.534287276533474,-0.38788800454908,-0.290086666604727,4.0,3.0,-1.1545211363059584,0.08666297240985021,0.7562141382777613,-0.1038813418727823,-0.047895798206777675,-0.41853677492374797
"4697","Female","American Diploma",12.8044614117823,74.22,94.09,89.81,50.23,59.375,6.1046716126344,-0.667246782797874,-0.248847037384349,-0.394058330613045,-0.920760776246234,-0.540153569258321,-0.823582213844307,-0.30146863445324,10.5,4.5,1.0001488821403262,-1.0516275696629624,-0.5526236605717294,-0.20136744936478856,-0.5550681391852893,-0.321452683998697
"4704","Female","American Diploma",11.4234972677596,83.59,43.69,87.96,67.35,,,0.150643678727104,1.21653473712433,1.19449842267208,-0.23717899062069,0.90007606522011,0.933827201515142,1.1305348572918,13.0,6.0,-1.276960971700998,-0.6499883676784911,,,0.9881460413423506,1.205516579898205
"4712","Female","American Diploma",13.2267759562842,97.66,80.44,91.67,122.24,60.7142857142857,7.77479460014958,-0.160688913712497,-1.27701377456566,-0.569131650371752,0.565762475158195,0.59261641348504,1.3116529305584,1.19999135624064,12.0,8.0,0.38343163005830067,0.6377438634504595,0.18872132494646154,0.4032989394850739,1.0347535667613599,-0.9230727124687059
"4716","Female","American Diploma",14.7798038775357,96.88,57.11,81.48,84.43,62.5,7.32901410102313,0.241055338392313,0.553925224464393,0.715632298114865,0.706640555836485,0.122102922702262,0.177646071181825,0.322810055348072,9.0,5.5,-0.6706352923646771,-0.24928757504445045,-0.00915460403579607,-0.3096924904816412,0.20751968307738633,0.634778761289629
"4717","Female","American Diploma",13.7222696309604,96.09,67.39,96.3,61.82,47.3684210526316,6.52367732442247,0.550009823303086,-1.58421037013702,-1.40582934830566,0.766599401824873,0.195453951442132,0.31536520292765,0.607880008986193,13.0,9.5,-0.20617717138275626,-0.7797234603755778,-0.3666326972357175,-0.4508444429980172,0.3728997211186583,-1.49501985922134
"4720","Female","American Diploma",13.6702148364399,97.66,57.85,87.85,100.48,65.625,6.22591516717641,0.669699985352724,0.14781788310846,-0.394693605936335,0.810149609548027,1.27310517012766,0.541906407514077,1.07771715218471,15.0,8.0,-0.6372015365741497,0.1272491768159914,-0.4988052879979529,-0.33625254925203707,0.964242909942149,-0.1234378614139375
"4722","Female","IB",13.8126805898645,95.31,61.64,93.52,50.57,59.375,7.03455780107128,0.927101772599264,0.958756085522562,1.32887163986887,0.304157246541393,0.993293695812775,1.17312607075183,0.917309007379224,9.0,7.5,-0.4659664900253676,-1.0436510901842988,-0.13985976949688786,-0.5498257832355181,1.0279095913146097,1.143813862695716
"4723","Female","American Diploma",13.8811737405494,95.31,58.52,92.59,94.53,75.0,7.34705872748943,0.573317614541781,-0.243150773111648,0.0755051145174105,0.810743046072901,0.974534625013306,0.503311075488372,0.975765611605176,13.0,12.5,-0.6069304333584018,-0.012339214060621091,-0.0011448386195119155,-0.2068048286795116,0.8178704373689514,-0.08382282929711876
"4725","Female","American Diploma",13.3715846994536,98.44,70.04,92.59,118.56,65.625,7.39373145699095,0.754570183432632,-0.699152262080606,-1.0377824884902,0.558617253901028,1.11739059038916,1.15196143911292,1.30009091251582,14.0,14.0,-0.08644818105181339,0.5514102032108069,0.01957255419230582,0.16151152545043312,1.1898143140059667,-0.8684673752854031
"4727","Female","IB",13.8236394939741,89.84,60.74,84.26,68.35,55.1724137931034,8.44817851001192,0.042823356362738,0.718357219159449,0.943923640145082,0.410705964389692,0.90462447154908,1.15284148444816,1.22937531679755,11.0,6.0,-0.5066291659868197,-0.626528133917716,0.48762732686180943,-0.21517665768090877,1.0956137575982634,0.8311404296522655
"4730","Female","American Diploma",14.0027322404372,94.53,109.4,86.11,154.34,56.25,5.87453728953201,1.0442965667756,0.0889601864636558,-0.01730024946863,0.648342873073332,0.213968488232241,-0.372640116290248,0.155315970559326,13.0,9.0,1.6918661809956965,1.3908173671713435,-0.654777171243068,0.809302125641324,-0.0011185524995603417,0.0358299684975129
"4737","Male","American Diploma",12.4510292686578,75.78,109.02,77.78,141.02,58.0645161290323,5.16767016228717,-0.567863700350927,-0.0349199440700956,0.100597323480592,-0.462227063935936,-0.484834993703757,-0.85672680514581,-1.28413504717677,7.5,5.5,1.6746974955897496,1.0783270534778182,-0.968545920088487,0.5948262096596936,-0.875232282008779,0.0328386897052482
"4739","Male","National",10.2896174863388,91.41,78.14,75.0,101.14,62.5,6.65190829945295,-1.06537194880578,-0.0427485952511952,0.342291003439463,-0.304570058585218,-1.06819042091534,-0.614363312731656,-0.922467787742018,8.0,7.5,0.27951590260125625,0.14273293109810295,-0.3097127032965942,0.037512043467588324,-0.8683405071296714,0.14977120409413391
"4740","Male","National",11.2049180327869,91.41,65.95,80.56,141.53,58.0645161290323,8.58427546198107,-0.43742242132823,1.18791184118655,0.814103753820055,0.481594280067756,-0.806580662614754,-0.782450051009095,-0.822985453121273,13.0,9.0,-0.2712374529210797,1.0902917726958132,0.5480389214814081,0.4556977470853805,-0.8040053889150407,1.0010077975033025
"4748","Male","National",10.1803278688525,93.75,32.09,76.85,66.64,40.7407407407407,6.33738454568547,0.650617392796543,1.69158398580094,1.76124280380068,0.58782712603561,-0.798794501108459,-0.180982708596976,-0.29409883988994,2.5,7.5,-1.8010576840930483,-0.6666451336486414,-0.4493255398510998,-0.9723427858642631,-0.424625349865125,1.72641339480081
"4750","Male","National",11.9945355191257,98.44,46.67,88.89,24.88,66.6666666666667,8.67699663115606,-0.442860863825399,0.216545276411182,0.32994428970241,-1.76869187290992,-0.25460662196536,-2.35335993658425,-1.42523157740551,1.5,6.0,-1.1423223335175225,-1.6463444954986137,0.5891965933014528,-0.7331567452382278,-1.3443993786517066,0.273244783056796
"4752","Male","Other?",11.6584699453552,100.0,72.17,84.92,100.81,68.9655172413793,2.90995585378723,-0.940483025138865,0.616227360745392,0.707255510684617,0.0378576700007445,-0.235399412371916,0.254490259591776,0.214966474322953,2.0,16.0,0.00978681872362331,0.1349910539570472,-1.9707147387030428,-0.6086456220074574,0.07801910718093767,0.6617414357150044
"4753","Male","National",10.6837637547721,91.41,75.63,90.74,191.15,61.5384615384615,10.313780661339,0.326565798998544,1.67204207508635,1.76845756895361,0.755887658992521,-0.136349113103459,0.510834912959732,-0.119306854351742,10.0,4.0,0.16611221741987264,2.2543885719054786,1.3157428669730196,1.2454145520994568,0.08505964850151035,1.72024982201998
"4755B","Male","American Diploma",12.275956284153,99.22,61.55,97.22,79.1,65.5172413793103,9.76197545606814,-0.580397844601389,0.550259236577341,-0.0633081218604486,-0.104818975761874,-1.36726970559202,0.118885689912227,-0.590882792906915,9.5,7.5,-0.470032757621513,-0.3743306209893826,1.0708040062014434,0.0754802091968493,-0.6130889361955694,0.2434755573584462
"4756B","Male","American Diploma",13.0355191256831,93.75,102.91,94.44,141.24,78.125,4.08504421521137,0.102194800164367,-0.16604080240966,-0.0237999236761224,0.0518674976555243,0.134099059417289,-0.0750499095950672,0.0450883900363043,14.0,14.0,1.3986431065625575,1.0834883049051887,-1.4491089223681206,0.3443408296998752,0.03471251328617537,-0.0949203630428912
"4758","Male","IB",13.0573770491803,96.09,112.11,94.44,125.38,,,0.255063800474476,0.157039703948991,-0.60493976697431,0.0593667411920893,0.415221447844565,0.435769897748999,0.412253881153815,11.0,8.0,1.8143060163907356,0.7114089974592936,,,0.4210817422491263,-0.22395003151265946
"4760","Female","National",12.0273224043716,95.31,45.7,90.74,66.67,68.75,2.83972498319634,0.295906556937493,1.46818183846797,1.34235240763,0.248948489161989,-0.496840306496677,-0.636813541967625,-0.552395759778369,14.0,7.0,-1.1861476620537543,-0.6659413266358181,-2.001889271435268,-1.2846594200416135,-0.5620165360808903,1.405267123048985
"4761","Male","American Diploma",13.0710382513661,96.09,71.06,99.07,58.2,67.741935483871,7.06654667958835,0.709636450356656,-0.079799998481115,-0.0417926665033208,0.55661890491211,0.803479362219222,0.662955732035225,0.990273545165783,12.0,7.0,-0.040363814962167725,-0.8646495065895841,-0.12566033936015084,-0.3435578869706342,0.8189028798067434,-0.0607963324922179
"4764","Male","American Diploma",13.9496594056441,95.31,107.12,75.0,137.42,66.6666666666667,8.19327946252087,-0.165124046962185,1.65790834281991,1.74190311305344,-0.150839357905191,-0.162832152012795,0.714665777591585,0.757754386774599,13.0,21.5,1.5888540685600177,0.9938702119390268,0.37448109027716087,0.9857351235920684,0.4365293374511297,1.699905727936675
"4765","Female","IB",14.2568306010929,92.97,97.26,79.63,155.15,75.0,8.10226863521786,1.24050976156106,1.7170759919448,1.77492486922034,1.09593808952923,1.04195043418382,0.536062888753107,1.00773810515781,12.5,4.0,1.1433718630267744,1.4098201565175716,0.33408261606100026,0.9624248785351155,0.8619171426982457,1.74600043058257
"4767","Male","IB",13.2213114754098,71.88,86.72,89.81,82.77,63.3333333333333,9.59473538729774,-1.00780413139854,-0.463704517643168,-0.979648926775409,-1.30184780950154,-0.43306613858369,-0.653758672460243,-0.712516892059406,13.0,11.0,0.6671667467671005,-0.28823156308733755,0.9965684036215913,0.45850119576711806,-0.599780567701113,-0.7216767222092886
"4770","Female","IB",15.5,95.31,54.44,80.49,104.5,58.6206896551724,9.4803147333276,0.327339209466996,-0.573025766272013,-0.160084089285366,0.426887090480895,-0.716421061070469,-0.270309355024306,0.212835280147111,10.0,10.0,-0.7912678977169854,0.2215593165343076,0.945778624249307,0.12535668102220976,-0.257965045315888,-0.3665549277786895
"4773","Male","IB",13.4837562691818,92.19,52.75,87.96,108.97,64.2857142857143,8.38965276159404,0.592243571532014,0.849676611974981,1.32299896795463,0.849502375474351,0.720350876345085,0.981457528605074,1.09591212668727,9.5,4.0,-0.8676233670223789,0.32642656144497273,0.46164853940864875,-0.026516088722919124,0.9325735105458096,1.0863377899648055
"4775","Female","IB",13.9221124335654,96.88,55.01,88.89,139.4,58.3333333333333,9.06742462934589,0.184597436302447,-0.706428397816548,-0.681861912294672,0.655806383026731,0.412023778917434,1.0775263009802,0.66013051189677,9.0,5.0,-0.7655148696080657,1.0403214747853622,0.7625022964308789,0.3457696338693918,0.7165601972648014,-0.6941451550556099
"4777","Male","IB",12.6673179130174,96.09,89.73,78.7,118.1,51.6129032258064,6.60095961450396,0.952185662744094,-0.993425817581884,-0.48126530647492,0.495044570194041,0.371911254761134,-0.730840102624924,-0.27153189087324,13.0,8.0,0.8031608074826243,0.5406184956808502,-0.3323281348474617,0.3371503894386709,-0.21015357957901,-0.737345562028402
"4779","Male","IB",14.1912568306011,87.5,132.03,84.26,206.24,65.625,9.66861003535949,0.209401629167709,-0.403743905881356,-0.0662702354402823,0.440739909875556,-0.143362235763651,0.0118870409857994,0.0680110842785692,13.0,8.5,2.714306577670878,2.6084034993555765,1.0293603598469119,2.117356812291122,-0.021154703499760806,-0.23500707066081916
"4780","Female","IB",14.2568306010929,96.09,84.42,90.74,128.91,78.125,2.48237474215077,-0.343994447635051,-1.02897287155453,-0.907174813853581,-0.466070180742446,-0.224134553554694,-0.0306509944316992,-0.107478050688405,13.0,15.0,0.5632510193100562,0.7942236226348302,-2.1605122059456177,-0.26767918800024376,-0.1207545328915994,-0.9680738427040556
"4781","Male","IB",15.1311475409836,97.66,42.19,91.67,62.96,64.5161290322581,9.92846047802559,-0.0639906491504871,-1.07225483605283,-1.21215464357628,-0.63580662863385,-0.211661732166764,-0.979387223009201,-0.66849882154256,14.0,16.0,-1.3447320983034183,-0.7529787938882941,1.1447044537221804,-0.3176688128231773,-0.619849258906175,-1.142204739814555
"4782","Female","IB",14.5193652219478,96.88,93.62,91.67,135.06,71.875,10.4010029004838,0.00320734318615698,-0.217942224095154,0.242297119337342,-0.334616219405452,-0.588057877175598,-0.408613156967051,-0.698037392841793,10.0,6.0,0.9789139291382345,0.9385040602635978,1.354459638192287,1.0906258758647065,-0.564902808994814,0.01217744762109399
"4783","Male","IB",15.0245901639344,94.53,77.98,87.96,118.37,53.5714285714286,9.23793976699042,-0.00771130933165642,0.319990075396408,-0.407558120831032,-0.764201035797262,-0.456895920573202,-0.852920304093909,-0.794473422454387,10.0,8.0,0.27228698243033156,0.5469527587962597,0.8381916577489882,0.5524771329918599,-0.7014298823738326,-0.04378402271731199
"4784","Male","IB",15.0245901639344,96.88,92.66,89.81,210.7,68.75,6.16727693825791,-0.676152057392302,-0.377615125106394,-0.73510063220542,-0.53416372660739,-1.28249397350813,-1.10416856668193,-1.34301371841843,13.0,9.0,0.935540408112685,2.7130361419286335,-0.5248340040226779,1.0412475153395468,-1.2432254195361634,-0.556357878655907
"4785","Male","IB",15.0245901639344,93.75,74.49,90.74,128.42,62.5,7.25963353369922,0.226006955493016,-0.707105479992318,-1.02415209209733,0.65342764870945,0.0215143612700292,0.552851684317166,0.463393752621952,13.0,14.0,0.11460616120203314,0.7827281080920501,-0.03995169865845819,0.285794190211875,0.3459199327363824,-0.865628786044824
"4786","Male","IB",15.483606557377,100.0,72.42,97.22,89.08,68.75,8.63920399373979,-0.650238094094117,0.0815698005991694,0.431202738248096,-0.0910724002801998,-0.274234639198196,-0.123924935058042,0.102516396772942,14.0,10.0,0.021082006490693368,-0.14019748805684598,0.5724209531554874,0.15110182386311158,-0.09854772582776535,0.25638626942363274
"4789","Male","IB",14.7933378246875,95.31,125.9,94.44,91.04,58.0645161290323,11.1019660759553,0.328723170834198,0.347003546175021,0.340651604935463,0.723611390998975,-0.080308093212229,-0.083488360626792,0.530412981595111,14.0,11.0,2.4373485736223204,-0.09421542988572641,1.6656077027679694,1.3362469488348545,0.12220550925202998,0.343827575555242
"4795","Male","IB",14.9714125308781,91.34,100.86,91.92,129.09,71.4285714285714,12.3517939127889,-0.617799862120456,-0.182319362799115,-0.687437705628677,-0.824103051820795,-0.500956540478095,-0.547174117584937,-0.2209984340296,14.0,14.0,1.3060225668725831,0.7984464647117698,2.2203893604805964,1.4416194640216498,-0.423043030697544,-0.434878534213896
"4799","Male","IB",15.0409836065574,96.09,63.43,76.85,56.47,47.3684210526316,5.62741118937767,-1.30498853818278,-0.0151493599758111,0.480516627139231,-1.16977233927062,-0.349633141902095,-0.226066482803323,-0.321314200557756,6.0,5.0,-0.385092945613146,-0.9052357109957252,-0.7644731017281998,-0.6849339194456904,-0.299004608421058,0.23268363358170996
"4801","Female","IB",14.9467549966315,97.66,48.96,90.74,69.04,62.0689655172414,8.57371943297018,-0.271829273049215,-0.469708290017687,-0.738393762490825,0.504647987365314,0.276207145247043,0.596491626550031,0.591849955799528,5.0,6.0,-1.038858413571161,-0.6103405726227807,0.5433532431016072,-0.36861524769744486,0.4881829091988673,-0.604051026254256
"4802","Female","IB",15.1612021857923,95.31,102.03,87.96,167.57,67.8571428571429,10.4177969447285,-0.973579147362662,-1.64063797008923,-1.46190412851923,-0.745129035870927,-0.496597272476004,-0.808668384311691,-1.07325731989063,14.0,13.0,1.3588840456224711,1.7011962598263992,1.3619142870896737,1.473998197512848,-0.7928409922261083,-1.5512710493042299
"4803","Female","IB",14.431693989071,98.44,83.87,89.72,117.27,68.75,8.68913298251258,-1.32543619096704,-0.54420617364879,-0.098389966603885,-1.06098273828053,-0.848280221801191,-1.24745762020065,-1.18501848229559,12.0,13.0,0.5384016062225022,0.5211465016594068,0.5945837553774802,0.5513772877531298,-1.093585441432477,-0.3212980701263375
"4805","Male","IB",14.9878508870424,96.09,110.51,80.56,182.77,67.741935483871,11.6256202307936,-1.60710347077546,-0.737335248582099,-1.05324564901584,-1.05671274302512,-0.993896883409338,-0.364189609584335,-0.838089674976246,7.0,4.5,1.7420168146814876,2.0577918129901827,1.8980506933364183,1.8992864403360294,-0.7320587226566396,-0.8952904487989695
"4806","Male","IB",15.0409836065574,96.88,81.72,93.52,90.93,56.25,6.44937321646963,-0.852983324228354,-0.93599753698253,-0.614838393790361,-0.556516453258148,-0.410609097677761,-0.33406687982709,-0.689850440757579,10.5,12.5,0.4412629914256994,-0.09679605559941167,-0.39961528489304693,-0.01838278302225306,-0.4781754727541433,-0.7754179653864455
"4807","Male","IB",15.0573770491803,94.53,97.85,85.19,231.16,65.5172413793103,10.7427559305369,0.107104749972501,0.717863473838228,0.913038828418097,0.0190186115184607,-0.548459026808931,0.196398221172371,-0.326237762483311,6.0,9.0,1.1700285061570594,3.193032524674094,1.5061591818842517,1.9564067375718017,-0.22609952270662367,0.8154511511281626
"4813","Male","IB",14.3497267759563,97.66,75.49,97.22,71.3,75.0,8.15453754711511,0.187678716857254,0.0531515621067413,0.227564988087131,-0.361981417499104,-0.115882808120446,-0.462999122554594,-0.240848836715528,12.0,11.0,0.15978691227031339,-0.5573204443234291,0.35728407848214233,-0.01341648452365779,-0.27324358913018937,0.14035827509693616
"4815","Male","IB",13.1775956284153,82.03,89.26,56.48,29.54,55.1724137931034,8.35028397489174,1.22250647661329,1.04086395630213,0.70062001745173,1.04868311046275,1.50411941885496,1.80356089543206,1.78631270699341,4.0,9.0,0.7819258544805326,-1.537019806173401,0.44417326793112255,-0.10364022792058196,1.6979976737601434,0.8707419868769299
"4816","Male","IB",12.5440227561943,70.31,104.35,74.07,130.46,37.5,5.61676208227932,-0.844158626331797,1.40468285306336,1.2912203525477,-0.424075989294885,1.33572664231993,0.962069097431651,1.28428866544579,4.0,7.0,1.463703388100881,0.8305869849640319,-0.7692000962110158,0.5083634256179657,1.1940281350657904,1.34795160280553
"4817","Male","IB",13.2185792349727,47.24,37.68,74.07,134.71,,,1.12235660471987,-1.56288408306465,-1.40403287745911,0.9734170192005,1.50411941885496,1.80356089543206,1.78631270699341,7.0,5.5,-1.5484972856213621,0.9302929784473265,,,1.6979976737601434,-1.48345848026188
"4819","Male","IB",13.1420765027322,73.44,66.47,16.83,30.76,8.33333333333333,1.80570603105814,0.597306049284117,0.819494890567698,0.662117658281692,0.548502179174267,0.0400815220107196,0.287209267536669,0.567416748065912,5.0,3.0,-0.24774346236557415,-1.5083983209852554,-2.460876286660373,-1.4056726900037342,0.2982358458711002,0.740806274424695
"4821","Female","IB",12.8645707013998,50.78,78.84,30.84,105.29,43.4782608695652,12.2674400060846,0.12334946132939,0.541048907749875,1.0403153545934,0.421499327249452,1.00562013581989,1.19488917850772,0.967501756890761,6.0,8.0,0.31114242834905254,0.24009290120532017,2.1829458032027325,0.9113937109190351,1.0560036904061236,0.7906821311716375
"4822","Female","IB",12.872789879482,98.44,53.83,90.74,118.67,65.625,7.23516348516348,0.304110979870905,0.00963014375456408,-0.0824411835534641,0.704263540489924,0.711994640919498,0.743438646942916,0.484474279350982,6.0,8.0,-0.8188281558686363,0.5539908289244923,-0.050813621949716774,-0.10521698296462029,0.6466358557377987,-0.036405519899450005
"4825","Male","IB",12.8125159068793,96.88,52.28,99.07,60.04,70.9677419354839,7.63930364906175,-0.059766489888517,-0.166478290454811,-0.845148102982687,0.557413639547743,-0.340683551984986,-0.321695549186113,-0.765416546735364,4.5,5.0,-0.8888583200244705,-0.8214826764697577,0.12857872591458033,-0.527254090193216,-0.47593188263548764,-0.505813196718749
"4826","Male","IB",12.6919604760835,97.66,82.06,92.59,87.16,62.5,5.40750994981831,0.574549657455922,-0.477182026791374,-0.645999343361876,0.78189577797831,0.809913591004074,1.35965863109825,1.29395542375344,12.0,6.5,0.45662444678891484,-0.1852411368775344,-0.8620842851411724,-0.19690032507659733,1.1545092152852547,-0.561590685076625
"4828","Male","IB",12.6426454075904,86.72,80.51,88.89,110.85,61.2903225806452,10.4398774398876,-0.910436742195679,-0.514096309457458,-0.43597870128003,-0.706689130694861,-0.575278879950927,-1.06786123651767,-1.11948617472453,12.0,13.0,0.3865942826330806,0.37053180091522997,1.3717155199846898,0.7096138678443334,-0.920875430397709,-0.475037505368744
"4830","Male","IB",13.051912568306,98.44,62.41,88.89,84.4,68.75,8.42994092074462,-1.60291796593078,-0.526978860421038,0.410684930360213,-1.76495135069257,-0.944841254419295,0.34782426980704,-0.347682159958847,13.0,12.0,-0.431177311702792,-0.24999138205727375,0.4795319078703206,-0.0672122619632484,-0.314899714857034,-0.05814696503041253
"4833","Male","IB",14.0983606557377,75.0,120.85,80.56,157.67,64.5161290322581,9.18176473977387,-0.829021296066531,0.185476801396926,-0.136294581473008,-0.288902361171563,-0.34197078057458,-0.776979194849168,-0.420843016996392,5.5,4.5,2.2091857807275046,1.4689399455947245,0.8132563236151246,1.497127349979118,-0.5132643308067133,0.024591109961959
"4836","Male","IB",13.4782618459466,96.09,109.75,91.67,114.75,59.375,8.41702168933589,0.277057631807895,-0.324403237284129,-0.139596263222914,0.105344387000244,0.970139587814471,-0.41401657044176,-0.0135614506467537,15.0,11.0,1.7076794438695944,0.4620267125822534,0.4737972359370511,0.8811677974629663,0.18085385557531908,-0.2319997502535215
"4838","Male","IB",13.207650273224,87.5,105.05,83.33,138.61,74.1935483870968,7.16824799482152,-1.03940031102171,-0.243061362333055,-0.202948426064238,-0.853740326675851,-0.957014534039834,-1.54615198761442,-1.47496384661833,8.0,11.0,1.495329913848677,1.02178789011435,-0.08051650227011109,0.8122004338976386,-1.3260434560908614,-0.2230048941986465
"4839","Female","IB",13.8289467774534,96.09,93.86,84.26,132.99,78.125,7.52733446126927,-1.12220866685264,0.532298370218902,0.124073492968259,-1.39318434115138,-0.984923249822099,-0.758568180116938,-0.950177195152587,8.5,9.5,0.9897573093946215,0.8899413763787932,0.0788771191927906,0.6528586016554018,-0.897889541697208,0.3281859315935805
"4845","Female","IB",14.1366120218579,98.44,79.04,91.67,103.88,,,0.00906041557423675,0.692140724110419,0.30807115149782,-0.151544945574032,-0.237512587471716,0.202466198027355,-0.172810711625651,8.0,9.0,0.3201785785627087,0.20701397160262688,,,-0.06928570035667067,0.5001059378041195
"4846","Male","IB",13.8508645856726,90.63,87.8,74.07,141.52,60.0,10.512176604567,0.845923096802363,-0.463722470542932,-0.97581930386955,0.0381859132873513,0.467956706503061,-0.56803365104968,0.136523820942939,14.0,14.5,0.7159619579208432,1.0900571703582056,1.4038081404640783,1.0699424229143757,0.01214895879877334,-0.7197708872062409
"4848","Female","IB",13.2868852459016,98.44,90.82,91.67,108.11,62.5,6.33983546858992,0.985866539840282,1.05549783428782,0.982269266651115,0.433122421522754,1.03371830574151,-0.147400398297267,0.237075215792893,14.0,6.0,0.8524078261470492,0.3062507604107061,-0.4482376083522295,0.23680699273517528,0.3744643744123787,1.0188835504694675
"4850","Male","IB",14.051912568306,87.5,106.97,93.52,35.72,71.875,9.36683721747211,-1.18776324315446,-0.189528934923047,-0.320927727017272,-0.998637189356006,-0.893980668856426,-1.30413215944082,-1.25853064352633,6.5,4.0,1.5820769558997754,-1.3920355615318105,0.8954074911187515,0.3618162951622388,-1.1522144906078586,-0.2552283309701595
"4855","Male","IB",13.4098360655738,93.75,77.93,70.37,114.56,75.0,8.61342929331598,-0.329994424016699,-1.23223634973467,-0.491919747503676,-0.519501716518637,-1.33060043925329,-1.2285874145201,-1.26245653019196,11.0,8.5,0.27002794487691767,0.45756926816770616,0.5609799125523316,0.4295257085323185,-1.2738814613217833,-0.862078048619173
"4860","Male","IB",13.2704918032787,88.28,24.35,90.74,65.02,53.3333333333333,6.89579006629117,-0.105046964947573,0.028344889719288,0.107943856791656,-0.0150611664632744,-0.17469738977201,-0.879128356368374,-0.691604271506208,6.0,6.0,-2.1507566973615373,-0.7046507123410973,-0.20145688845158874,-1.0189547660514078,-0.5818100058821973,0.068144373255472
"4861","Female","IB",12.4755146343289,88.28,71.72,64.81,129.83,45.1612903225806,4.23916045590008,-0.63402260256163,0.175959522919941,-0.0640465567024077,0.0301486476531183,-0.829791841560246,-0.209465726834514,-0.344024319587985,11.0,8.5,-0.010544519257102923,0.8158070376947437,-1.3806988094150163,-0.19181209699245852,-0.461093962660915,0.05595648310876664
"4862","Female","IB",12.9878434014522,97.66,73.24,90.74,97.24,68.75,6.52575353577192,0.512531491721466,-1.32176748590712,-1.32214214566788,-0.174386967939304,0.533077993839302,-0.369381186660118,0.106407378009406,13.0,14.0,0.05813022236668285,0.05123801943107955,-0.36571109512359967,-0.0854476177752791,0.09003472839619667,-1.3219548157875
"4863","Female","IB",13.344262295082,95.31,80.67,86.11,67.7,65.625,8.03182716236457,0.0320557888394014,-1.60248233000879,-1.43834039650911,-0.0132505703424956,0.228982112090348,-0.934438643444777,-0.732744018141219,11.5,8.5,0.3938232028040053,-0.6417772858622196,0.3028145998354423,0.01828683892574266,-0.47940018316521604,-1.52041136325895
"4869","Male","IB",12.4535968261097,98.44,60.28,97.22,44.66,71.875,7.09931417135839,0.414987701353333,-0.5353628188148,-0.229903386473015,0.121700823405221,1.09899272614975,0.760150877263469,1.11721369562295,15.0,14.0,-0.5274123114782286,-1.1823010717104803,-0.11111529334059396,-0.6069428921764343,0.992119099678723,-0.3826331026439075
"4870","Male","IB",12.9440077850138,97.66,65.95,87.04,138.41,46.6666666666667,5.70113819151752,-0.319076912541676,0.373266150612472,0.818371937686237,-0.385575382494003,-0.553854358310173,-1.44824832715118,-1.34614706243246,12.0,6.5,-0.2712374529210797,1.0170958433621946,-0.7317466835289115,0.0047039023040678085,-1.1160832492979376,0.5958190441493545
"4871","Female","IB",12.2377049180328,94.53,56.8,79.63,45.97,52.6315789473684,5.83039724245532,-0.0512394678169633,1.29824284534743,1.62756905804366,0.0732357115847016,0.0169210061161333,-0.718852982627804,-0.363162121549229,9.5,6.0,-0.6846413251958441,-1.1515681654838648,-0.6743703406117061,-0.836859943763805,-0.3550313660202999,1.462905951695545
"4878","Female","IGCSE (British)",15.0300546448087,94.53,82.35,93.52,91.6,65.5172413793103,9.15671244092843,0.491424053210429,0.024996577485959,-0.389407839597183,0.752165414702503,0.818072955333097,0.835549684473416,1.064197652703,13.5,16.0,0.46972686459871577,-0.08107769897969258,0.8021359472933772,0.39692837097080014,0.905940097503171,-0.182205631055612
"4880","Male","IGCSE (British)",15.5273224043716,98.44,82.15,95.37,105.74,68.75,9.9601593625498,0.696660166548449,-1.33989859133792,-0.87798764148774,-0.333656267946893,0.129827829790893,-0.169978096000883,0.548747915171322,14.0,11.5,0.4606907143850602,0.2506500063976687,1.1587751594511682,0.6233719600779657,0.16953254965377734,-1.10894311641283
"4884","Female","IGCSE (British)",15.0546448087432,94.53,64.84,80.56,103.09,60.8695652173913,11.6501553453112,-0.718143015829963,0.670236471505605,0.984004076309913,0.418147091171496,0.169933191992112,1.0164597192237,0.95114090840965,14.0,16.0,-0.32138808660687074,0.18848038693161467,1.9089414985362188,0.5920112662869875,0.7125112732084873,0.827120273907759
